,NetworkRisk
2019-05-29,-0.0010898655047165487
2019-05-30,-0.0066680402254366495
2019-05-31,0.025034675270120852
2019-06-01,0.034644142063227155
2019-06-02,-0.00801056215442025
2019-06-03,-0.009216437844056898
2019-06-04,-0.006184949782552143
2019-06-05,-0.0761089772906782
2019-06-06,0.029696875692398345
2019-06-07,-0.018010951034327698
2019-06-08,0.03184003063106255
2019-06-09,-0.0001952040685851003
2019-06-10,-0.0201497601919204
2019-06-11,0.025253204516648496
2019-06-12,-0.014494698212781999
2019-06-13,-0.016474945188158847
2019-06-14,0.0116989736800517
2019-06-15,0.043984688013066146
2019-06-16,-0.011198176175154399
2019-06-17,0.019775778068774952
2019-06-18,-0.005342279788552798
2019-06-19,-0.0020915261562121003
2019-06-20,0.00045720586871555134
2019-06-21,0.00835679396684355
2019-06-22,0.00027088278263120297
2019-06-23,0.013457207159959399
2019-06-24,0.005146576131939499
2019-06-25,0.0218382524207911
2019-06-26,0.045000222657188255
2019-06-27,-0.013255291815628747
2019-06-28,-0.017151529336909346
2019-06-29,0.07169788509763335
2019-06-30,-0.060108714484203817
2019-07-01,-0.029355324777262153
2019-07-02,-0.014728257255551599
2019-07-03,0.0361208357427284
2019-07-04,0.0458102753302001
2019-07-05,-0.029175588694192647
2019-07-06,0.07483293839472725
2019-07-07,-0.021933405400952
2019-07-08,-0.022032868459348952
2019-07-09,0.0389298137766477
2019-07-10,0.0004050995689239001
2019-07-11,-0.023798813627913553
2019-07-12,-0.017327741726691
2019-07-13,0.0196695368640562
2019-07-14,-0.01807139315347365
2019-07-15,-0.02895433491243808
2019-07-16,0.03073042617692805
2019-07-17,-0.07931931425010519
2019-07-18,0.023420987754936454
2019-07-19,0.0891585281813712
2019-07-20,-0.009039600190983602
2019-07-21,0.004818756706662899
2019-07-22,-0.010293048342344402
2019-07-23,-0.009276383727786053
2019-07-24,-0.07397345019850375
2019-07-25,0.038771728241787456
2019-07-26,-0.00143138055906875
2019-07-27,-0.0034078771989293002
2019-07-28,-0.005653353145395248
2019-07-29,0.0007153934768835499
2019-07-30,-0.00941537174337295
2019-07-31,0.00794755093926185
2019-08-01,0.0173476542350965
2019-08-02,0.02513703534501665
2019-08-03,0.00767586911657265
2019-08-04,0.0035364440096167515
2019-08-05,0.00902498801237755
2019-08-06,0.03062837780888614
2019-08-07,-0.01147006922559785
2019-08-08,0.02003620730209645
2019-08-09,0.01011132984976775
2019-08-10,0.015657895114516943
2019-08-11,-0.026439994773929398
2019-08-12,-0.005529231533715002
2019-08-13,0.001668612803351949
2019-08-14,-0.0288497922545562
2019-08-15,-0.0016709827435746546
2019-08-16,-0.0109984674404431
2019-08-17,0.01760374353239335
2019-08-18,-0.00911931607728265
2019-08-19,-0.00509726091114265
2019-08-20,0.02465571389680975
2019-08-21,0.0007972506117057999
2019-08-22,-0.025434271695711747
2019-08-23,-0.006608608067704851
2019-08-24,0.00967946609718155
2019-08-25,-0.018355126275386203
2019-08-26,0.0194504889742539
2019-08-27,-0.00034932270328505
2019-08-28,-0.01134231361405665
2019-08-29,0.006427765961181699
2019-08-30,-0.007511635042816798
2019-08-31,0.01106310964663
2019-09-01,-0.009620893921966151
2019-09-02,0.00949914911806655
2019-09-03,0.009256031784649302
2019-09-04,0.008885168418628402
2019-09-05,-0.0005368016590930006
2019-09-06,-0.005064989819299901
2019-09-07,-0.031613097197617755
2019-09-08,0.014900398777256749
2019-09-09,-0.003454436079245781
2019-09-10,-0.0031423968410834004
2019-09-11,-0.015202073422265901
2019-09-12,0.0447507516810607
2019-09-13,-0.01873326055900775
2019-09-14,-0.00361605496636475
2019-09-15,-0.0122642503432267
2019-09-16,-0.0055690141388995
2019-09-17,-0.020972540988610452
2019-09-18,-0.03685459441676325
2019-09-19,0.07121413753584914
2019-09-20,-0.022956901969800447
2019-09-21,0.007819618379546247
2019-09-22,-0.0438003173961709
2019-09-23,0.0090018254855564
2019-09-24,0.01425206037480771
2019-09-25,-0.021034636609971347
2019-09-26,-0.0256128308271153
2019-09-27,-0.01717762028153575
2019-09-28,-0.004693020821513502
2019-09-29,0.0058258552667320995
2019-09-30,-0.0289204674380268
2019-10-01,0.010477127909354601
2019-10-02,-0.0014863602274233492
2019-10-03,-0.0011329887687534
2019-10-04,-0.01829504894427875
2019-10-05,-0.0015615284999788014
2019-10-06,-0.0005678731522047501
2019-10-07,0.004245431630376849
2019-10-08,1.501951079060232e-05
2019-10-09,0.019347729298967203
2019-10-10,0.019000976951084096
2019-10-11,0.026839077742308853
2019-10-12,-0.0004927384982637492
2019-10-13,0.00178937192491385
2019-10-14,0.01895248266465715
2019-10-15,0.008895975166435251
2019-10-16,-0.0023124329271419497
2019-10-17,0.026065760381071352
2019-10-18,0.0279095957634493
2019-10-19,-0.006301942317206049
2019-10-20,0.0010464924921777504
2019-10-21,0.0041637688174764025
2019-10-22,-0.0033254822394561
2019-10-23,-0.028078307689730193
2019-10-24,-0.009374099529932997
2019-10-25,-0.0322218479030755
2019-10-26,0.009688779808802936
2019-10-27,0.023686305789269353
2019-10-28,0.005753703033722798
2019-10-29,-0.02251740923179445
2019-10-30,0.028792464399672344
2019-10-31,-0.02379695754022975
2019-11-01,-0.0025319658573734
2019-11-02,0.01666106936681025
2019-11-03,-0.01834992291330785
2019-11-04,-0.0035775244744216
2019-11-05,0.006622356942699751
2019-11-06,0.01942911649435325
2019-11-07,-0.01561190542327435
2019-11-08,0.012539734878632252
2019-11-09,-0.011726584938462351
2019-11-10,0.0008355940042090015
2019-11-11,0.030226180902832248
2019-11-12,-0.0359229714150886
2019-11-13,0.0199977372246068
2019-11-14,-0.0094890109105791
2019-11-15,-0.0143395450713335
2019-11-16,0.00960182616753895
2019-11-17,-0.0048803329102499
2019-11-18,-0.0058359026975333
2019-11-19,0.028809987040119597
2019-11-20,-0.0028245647632789512
2019-11-21,0.0015899732731092999
2019-11-22,-0.019621406894831245
2019-11-23,0.006653666875241347
2019-11-24,-0.0144552690209927
2019-11-25,0.018127884588290996
2019-11-26,0.0034708205344801887
2019-11-27,2.7618147850148878e-05
2019-11-28,0.0183882126056173
2019-11-29,-0.0024966778125691995
2019-11-30,0.021025980236421
2019-12-01,-0.015190884607328398
2019-12-02,-0.015301484365693101
2019-12-03,-0.009327809579814049
2019-12-04,-8.84411417921508e-05
2019-12-05,-0.0040565397582950505
2019-12-06,0.007267214330174101
2019-12-07,0.01226240680970275
2019-12-08,-0.007653540397469651
2019-12-09,-0.00627744749758595
2019-12-10,0.0037113994402492995
2019-12-11,0.010021547588168797
2019-12-12,0.00051502853046205
2019-12-13,0.012040721810586248
2019-12-14,-0.009336706239529851
2019-12-15,0.0139328533697033
2019-12-16,-0.0071260004932008495
2019-12-17,0.040228686291610256
2019-12-18,0.05540889316341335
2019-12-19,0.024796005894158507
2019-12-20,0.010576653503655102
2019-12-21,-0.0104876406380493
2019-12-22,0.0011273661349301004
2019-12-23,0.02300962613790195
2019-12-24,-0.0070816575139342995
2019-12-25,-0.004073527791725
2019-12-26,0.010852862557188639
2019-12-27,-0.008729930318737663
2019-12-28,-0.0011743672443968005
2019-12-29,0.0009392329669934999
2019-12-30,-0.017548017902408952
2019-12-31,-0.0048093302692346004
2020-01-01,0.002378447059738149
2020-01-02,-0.008016307379362
2020-01-03,-0.0068766693635648
2020-01-04,0.010111603414512251
2020-01-05,0.0338385986926294
2020-01-06,-0.030932095441285397
2020-01-07,-0.005552504197557845
2020-01-08,0.0644437332395725
2020-01-09,-0.0093046160755682
2020-01-10,0.02256607590853995
2020-01-11,-0.015259237668509652
2020-01-12,-0.0294324149320795
2020-01-13,0.0349691845970457
2020-01-14,-0.043566320683632496
2020-01-15,0.023369974535347546
2020-01-16,0.01685606249633925
2020-01-17,-0.01664872596297425
2020-01-18,0.01303549245254575
2020-01-19,0.0038203028085124005
2020-01-20,0.01187761149690015
2020-01-21,-0.00819754746471765
2020-01-22,-0.006998990272642714
2020-01-23,-0.0039887131528789
2020-01-24,-0.022596274506551755
2020-01-25,-5.1948944657849785e-05
2020-01-26,-0.004412447302174102
2020-01-27,-0.0006200302504359989
2020-01-28,0.0033282758458638984
2020-01-29,-0.04178985623667346
2020-01-30,-0.007778151759338149
2020-01-31,-0.009808628924837502
2020-02-01,0.00747812375842195
2020-02-02,-0.0130753118191621
2020-02-03,0.0038929145498147483
2020-02-04,-0.01208856722560255
2020-02-05,0.0030125414282085507
2020-02-06,-0.021736065257810244
2020-02-07,0.006440673767472704
2020-02-08,0.0007259319661747018
2020-02-09,0.06862677245220435
2020-02-10,0.01269834624256615
2020-02-11,-0.03561956378225045
2020-02-12,-0.0342598183498431
2020-02-13,-0.05246151696561964
2020-02-14,-0.0164282338617646
2020-02-15,-0.0423622263955212
2020-02-16,-0.008631030070802848
2020-02-17,-0.0133009337858387
2020-02-18,-0.044442917700772855
2020-02-19,-0.005792225366228594
2020-02-20,-0.016472742320125897
2020-02-21,-0.0020757638873104387
2020-02-22,-0.006224831697032149
2020-02-23,0.0011863830398635509
2020-02-24,-0.023695299687956695
2020-02-25,-0.0008187338308505016
2020-02-26,-0.009445253413027502
2020-02-27,0.007522417761219452
2020-02-28,0.010983538696830351
2020-02-29,-0.011582633637372351
2020-03-01,-0.0028311790344778993
2020-03-02,-0.0013487576849983503
2020-03-03,-0.00900088871967425
2020-03-04,0.014289242016828551
2020-03-05,0.009447026958652748
2020-03-06,0.011111440134507747
2020-03-07,-0.02348980077600385
2020-03-08,-0.014173657928811048
2020-03-09,-0.02365404463205739
2020-03-10,-0.004459414335178749
2020-03-11,0.00489513600285065
2020-03-12,0.008536322923306434
2020-03-13,-0.13570194156075233
2020-03-14,0.026918903839317984
2020-03-15,-0.00846605953415145
2020-03-16,0.02234608775123545
2020-03-17,-0.0093363355744263
2020-03-18,0.0218190717073383
2020-03-19,-0.00705812697942715
2020-03-20,0.040825151503663254
2020-03-21,0.012882428107208101
2020-03-22,0.0013772696049577505
2020-03-23,0.0015656930902996496
2020-03-24,0.028894184351656256
2020-03-25,0.016973053592089095
2020-03-26,-0.0023585776244265493
2020-03-27,0.0045013292827811545
2020-03-28,-0.023231421499590475
2020-03-29,-0.014262522531326
2020-03-30,-0.019106426886783948
2020-03-31,0.04026669898893
2020-04-01,-0.0047406463794338
2020-04-02,0.013236738090421703
2020-04-03,0.006394627205981201
2020-04-04,-0.012966758419580851
2020-04-05,0.00471925892104225
2020-04-06,-0.005566715803134033
2020-04-07,-0.010520009968948196
2020-04-08,0.007150158336781693
2020-04-09,-0.011903676364958347
2020-04-10,0.0053920455009621995
2020-04-11,-0.008154900320478407
2020-04-12,0.0069422706581342
2020-04-13,-0.00495226666607885
2020-04-14,-0.0012435578655647494
2020-04-15,-0.0026811213799455
2020-04-16,-0.0038837966540404487
2020-04-17,-0.005856490339264005
2020-04-18,-0.006638434794017651
2020-04-19,-0.015212736275179446
2020-04-20,0.005576460076300152
2020-04-21,-0.010764877420581152
2020-04-22,-0.0028693111974417494
2020-04-23,-0.0020231540738909967
2020-04-24,0.025535225782036597
2020-04-25,0.004174387450913098
2020-04-26,-0.0033012768187780026
2020-04-27,0.04737850058558016
2020-04-28,0.01149532087923375
2020-04-29,-0.0382459106815585
2020-04-30,0.06180358647037739
2020-05-01,-0.0073807644789255986
2020-05-02,0.0079953399281294
2020-05-03,0.010225417632193898
2020-05-04,0.0008355290185859485
2020-05-05,-0.0118660207640635
2020-05-06,0.0162010880942461
2020-05-07,0.02685465317645675
2020-05-08,0.04328058311345205
2020-05-09,-0.014528882433381601
2020-05-10,-0.0185737111358771
2020-05-11,-0.01982675732392801
2020-05-12,-0.0023037470616530005
2020-05-13,0.009523382991154098
2020-05-14,0.018505363201868304
2020-05-15,0.02612045142897635
2020-05-16,-0.0279209851034995
2020-05-17,-0.0017951759815724496
2020-05-18,0.006099990608305201
2020-05-19,-0.0162272816397152
2020-05-20,0.00274361488309875
2020-05-21,-0.013312927358593933
2020-05-22,-0.011094695080757146
2020-05-23,0.00477032408434035
2020-05-24,0.0044663018517273
2020-05-25,-0.03326441682772595
2020-05-26,0.016381276022774397
2020-05-27,0.00592488189632045
2020-05-28,0.009739364264372899
2020-05-29,-0.0047677016102259
2020-05-30,-0.02056239561065475
2020-05-31,-0.016096434842150356
2020-06-01,0.0020583665407056494
2020-06-02,0.030615087636627458
2020-06-03,-0.043366420041128
2020-06-04,0.0058676725465215025
2020-06-05,0.009914392860653699
2020-06-06,0.0002806074971084989
2020-06-07,-0.00779351738807175
2020-06-08,0.0036819583955510996
2020-06-09,-0.00792553462323385
2020-06-10,0.0007404013821908501
2020-06-11,0.00362985996118845
2020-06-12,-0.0238489950727668
2020-06-13,0.007641249336067749
2020-06-14,0.0028516661880473417
2020-06-15,0.0003658091959609505
2020-06-16,0.0034746432257475998
2020-06-17,-0.003117212398383501
2020-06-18,-0.00198386932310875
2020-06-19,-0.0007565317575953497
2020-06-20,-0.004209169227136649
2020-06-21,0.00515155991713295
2020-06-22,-0.0027630875247496006
2020-06-23,-0.004368518621091902
2020-06-24,-0.0038452279843913
2020-06-25,-0.012122186082121351
2020-06-26,0.0015651371009399997
2020-06-27,-0.0107146585107298
2020-06-28,-0.0009205658674952023
2020-06-29,0.0010823553407341997
2020-06-30,-0.0040475532678189
2020-07-01,0.00388113326394565
2020-07-02,0.00157799500773885
2020-07-03,-0.0037034364116139504
2020-07-04,-0.0037986113922655004
2020-07-05,-0.0064079399461284495
2020-07-06,-0.001937239307670292
2020-07-07,0.04604569886624374
2020-07-08,0.08038503015450114
2020-07-09,0.2122610764681219
2020-07-10,-0.041602730251970796
2020-07-11,-0.10105459075769689
2020-07-12,0.025277716490478302
2020-07-13,-0.02101718691124505
2020-07-14,-0.07642506365086335
2020-07-15,0.0291643807084977
2020-07-16,-0.03907840104866
2020-07-17,-0.0065904417770193974
2020-07-18,0.01583458735754045
2020-07-19,0.0791313555989803
2020-07-20,-0.021394278529570602
2020-07-21,0.0407146065431858
2020-07-22,0.01346211923109865
2020-07-23,-0.018047761143353103
2020-07-24,-0.036531242109410146
2020-07-25,0.0023126619534579486
2020-07-26,-0.0186095478564688
2020-07-27,0.0257408627627506
2020-07-28,0.058479639278599546
2020-07-29,0.002225708750468902
2020-07-30,0.0191656236753505
2020-07-31,-0.014512514580314051
2020-08-01,-0.012031913086210003
2020-08-02,0.03644601572959365
2020-08-03,-0.0629712820095665
2020-08-04,-0.003972284184028948
2020-08-05,0.01389740129153175
2020-08-06,0.00423617114052645
2020-08-07,0.0170845013481009
2020-08-08,-0.0004222042535045496
2020-08-09,-0.004118363807715051
2020-08-10,-0.00644170986215295
2020-08-11,0.0044603036495317
2020-08-12,-0.012961916774174551
2020-08-13,0.00824986580809565
2020-08-14,-0.036258352113863704
2020-08-15,-0.0035371537753345495
2020-08-16,0.0063254408562096
2020-08-17,-0.00029897638814470003
2020-08-18,0.027878443688939953
2020-08-19,-0.016783792356298528
2020-08-20,-0.0017068118272655954
2020-08-21,-0.0031672572703539213
2020-08-22,0.010637617808229048
2020-08-23,0.006387664007714251
2020-08-24,2.969788016010059e-05
2020-08-25,-0.018336358819655552
2020-08-26,-0.0048704733314726065
2020-08-27,0.0033912339549790503
2020-08-28,-0.017600320826125997
2020-08-29,0.004680073822404554
2020-08-30,-0.00396836040481085
2020-08-31,-0.024485965313576653
2020-09-01,-0.0141288727674375
2020-09-02,-0.036804435402303305
2020-09-03,-0.0069304684009398945
2020-09-04,-0.028781649149557595
2020-09-05,0.016316270998390753
2020-09-06,0.03284587682702134
2020-09-07,-0.017549000356360454
2020-09-08,0.01641032311483415
2020-09-09,-0.0010142255434070976
2020-09-10,-0.013288425014890552
2020-09-11,-0.011136240720109152
2020-09-12,-0.01094470619713055
2020-09-13,-0.00997463782408025
2020-09-14,0.01710761127287895
2020-09-15,0.00409137890838465
2020-09-16,0.03009272565384715
2020-09-17,0.0043860080109825
2020-09-18,-0.033917914459225595
2020-09-19,0.00243860059237592
2020-09-20,0.004957054804399951
2020-09-21,0.007187910879348803
2020-09-22,-0.008548914823996244
2020-09-23,0.003931850455330449
2020-09-24,0.00029871052773985246
2020-09-25,0.0005721467963698199
2020-09-26,0.00624022386147465
2020-09-27,-0.0007866223516810999
2020-09-28,-0.0016516721083585499
2020-09-29,-0.0097333102285409
2020-09-30,0.003552680953051151
2020-10-01,-0.009150818937411799
2020-10-02,0.0006138711074711476
2020-10-03,-0.0020854092860668003
2020-10-04,-0.0009801349264329999
2020-10-05,0.007061701557600299
2020-10-06,-0.0007487517663862992
2020-10-07,0.009340307501267003
2020-10-08,-0.0035043010934403
2020-10-09,-0.0004284226905644003
2020-10-10,0.000326561088889548
2020-10-11,0.0014061755827046007
2020-10-12,0.0008013607489217997
2020-10-13,-0.00765791947382315
2020-10-14,-0.0044281052685838495
2020-10-15,0.003981345462577
2020-10-16,-0.0044740715736363
2020-10-17,0.010167803094406
2020-10-18,-0.00430270471856555
2020-10-19,-0.004406718888526566
2020-10-20,0.010310568216548851
2020-10-21,0.08316343257917785
2020-10-22,-0.0215163276898349
2020-10-23,-0.04599989207279841
2020-10-24,-0.0036773147825150494
2020-10-25,-0.02802952823930095
2020-10-26,0.006962612979556949
2020-10-27,0.02103620875683985
2020-10-28,0.01007510738438665
2020-10-29,-0.012247998942423049
2020-10-30,0.01724817892028715
2020-10-31,0.00816099024016725
2020-11-01,-0.0080635269325317
2020-11-02,-0.01160933253230875
2020-11-03,-0.001266513041677601
2020-11-04,-0.026859580120781452
2020-11-05,-0.012625349174219952
2020-11-06,0.005413549059522498
2020-11-07,0.005248571002159294
2020-11-08,-0.03657195699730295
2020-11-09,0.0026833676387283505
2020-11-10,0.00433596596809605
2020-11-11,-0.0079565972255284
2020-11-12,-0.0013186183847834505
2020-11-13,0.0229474511418572
2020-11-14,-0.00952777332763275
2020-11-15,-0.008456601827526548
2020-11-16,0.01404529192231985
2020-11-17,-0.0021712665155041028
2020-11-18,-0.011663339263375448
2020-11-19,0.01708448748659445
2020-11-20,-0.00914940449686635
2020-11-21,-0.0409771372918747
2020-11-22,-0.12606218506929937
2020-11-23,-0.024205367437126653
2020-11-24,-0.16700982850307972
2020-11-25,0.035709606178421546
2020-11-26,0.010841224426076407
2020-11-27,-0.0687473562660321
2020-11-28,0.006513277276594849
2020-11-29,0.01821017662518015
2020-11-30,-0.014946362798511602
2020-12-01,0.021597514203104295
2020-12-02,-0.0326553197007867
2020-12-03,0.00563399894407635
2020-12-04,-0.0022242391301800484
2020-12-05,0.0028481765056390454
2020-12-06,0.0034236470736652043
2020-12-07,-0.0014984417769434996
2020-12-08,-0.003058309505113899
2020-12-09,0.02380165689826634
2020-12-10,-0.036222059560045504
2020-12-11,0.0264873749343655
2020-12-12,0.012685567929840297
2020-12-13,-0.007793863677697556
2020-12-14,0.004176345060756297
2020-12-15,0.0018936059478223003
2020-12-16,-0.0005699546825523
2020-12-17,0.04052188594070594
2020-12-18,0.0800630082903252
2020-12-19,0.008548719817365503
2020-12-20,0.0221762999608528
2020-12-21,0.09142945895320714
2020-12-22,0.026565796117861397
2020-12-23,-0.02873471292222125
2020-12-24,-0.05445547893156766
2020-12-25,0.07725794817523966
2020-12-26,0.00990866287335805
2020-12-27,0.01952817186762615
2020-12-28,-0.035718860358920405
2020-12-29,-0.015190828502807847
2020-12-30,-0.009683472024686699
2020-12-31,0.03343370787647725
2021-01-01,0.01759850264372025
2021-01-02,0.09338007888695996
2021-01-03,0.33650885176940937
2021-01-04,-0.12439700523364154
2021-01-05,-0.06240896881668235
2021-01-06,0.006852057244988205
2021-01-07,0.028154203948107755
2021-01-08,-0.0098419368410576
2021-01-09,0.0239389316498271
2021-01-10,-0.012282236489937549
2021-01-11,-0.0380174102675325
2021-01-12,-0.016872136538681803
2021-01-13,-0.05119381284100685
2021-01-14,0.04519668924261396
2021-01-15,0.0296988601983409
2021-01-16,-0.0188378299422065
2021-01-17,-0.0363079434175431
2021-01-18,-0.0181774988476916
2021-01-19,0.0086761197132977
2021-01-20,-0.05662657088592306
2021-01-21,-0.0081344088305941
2021-01-22,-0.026270630329671557
2021-01-23,0.008149616143703547
2021-01-24,-0.006568535368979499
2021-01-25,-0.048561168362749305
2021-01-26,0.005360132047548698
2021-01-27,-0.016921786985509852
2021-01-28,-0.043689533657016805
2021-01-29,0.7539519255372885
2021-01-30,0.179286134891447
2021-01-31,-0.2507520052683446
2021-02-01,0.14861032871934893
2021-02-02,-0.05911218352893795
2021-02-03,-0.0688960929056576
2021-02-04,0.0649368834167712
2021-02-05,0.19859205488841497
2021-02-06,-0.0944596557449571
2021-02-07,0.13257783001998605
2021-02-08,0.174644074835165
2021-02-09,0.043283808640605846
2021-02-10,-0.06428649719452856
2021-02-11,0.010041873101494049
2021-02-12,-0.0015322798596575996
2021-02-13,-0.0229787025891532
2021-02-14,-0.016041483233369902
2021-02-15,-0.0172890280854197
2021-02-16,-0.04427717979649335
2021-02-17,-0.01257551759326555
2021-02-18,-0.03523068564487955
2021-02-19,0.07211640652715776
2021-02-20,-0.008255258297654052
2021-02-21,0.009916044871468901
2021-02-22,0.021312919471785548
2021-02-23,-0.016243108702493396
2021-02-24,-0.04934415795284769
2021-02-25,0.06641376084621649
2021-02-26,-0.035029172782044406
2021-02-27,0.029999959344885998
2021-02-28,-0.012603521827720699
2021-03-01,0.0034004023491728957
2021-03-02,-0.007597601179288857
2021-03-03,0.0010913011999407508
2021-03-04,-0.0013899529034571527
2021-03-05,-0.01908942731543425
2021-03-06,0.00671022710950335
2021-03-07,-0.029501123824841848
