Date,bitcoin_indegree,bitcoin_outdegree,bitcoin_pagerank,bitcoin_eigenvector,dogecoin_indegree,dogecoin_outdegree,dogecoin_pagerank,dogecoin_eigenvector,stellar_indegree,stellar_outdegree,stellar_pagerank,stellar_eigenvector,ripple_indegree,ripple_outdegree,ripple_pagerank,ripple_eigenvector,litecoin_indegree,litecoin_outdegree,litecoin_pagerank,litecoin_eigenvector,tether_indegree,tether_outdegree,tether_pagerank,tether_eigenvector,ethereum_indegree,ethereum_outdegree,ethereum_pagerank,ethereum_eigenvector,bitcoin-cash_indegree,bitcoin-cash_outdegree,bitcoin-cash_pagerank,bitcoin-cash_eigenvector,binancecoin_indegree,binancecoin_outdegree,binancecoin_pagerank,binancecoin_eigenvector,cardano_indegree,cardano_outdegree,cardano_pagerank,cardano_eigenvector,tron_indegree,tron_outdegree,tron_pagerank,tron_eigenvector,chainlink_indegree,chainlink_outdegree,chainlink_pagerank,chainlink_eigenvector,weth_indegree,weth_outdegree,weth_pagerank,weth_eigenvector,usd-coin_indegree,usd-coin_outdegree,usd-coin_pagerank,usd-coin_eigenvector
2025-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-05,5.0,13.0,0.0368975142008238,0.2672612419124244,11.0,13.0,0.06995167845907319,0.2672612419124244,13.0,13.0,0.1252618262876008,0.2672612419124244,5.0,13.0,0.0368975142008238,0.2672612419124244,7.0,11.0,0.042602125403636525,0.2672612419124244,11.0,8.0,0.06736762376786784,0.2672612419124244,11.0,8.0,0.06736762376786784,0.2672612419124244,13.0,3.0,0.10398869250739787,0.2672612419124244,11.0,8.0,0.06736762376786784,0.2672612419124244,7.0,13.0,0.043077509670537584,0.2672612419124244,7.0,11.0,0.042602125403636525,0.2672612419124244,13.0,13.0,0.1252618262876008,0.2672612419124244,11.0,8.0,0.06736762376786784,0.2672612419124244,13.0,3.0,0.10398869250739785,0.2672612419124244
2025-01-06,6.0,13.0,0.03930056648717945,0.2672612419124244,13.0,13.0,0.106433544149987,0.2672612419124244,13.0,13.0,0.106433544149987,0.2672612419124244,6.0,13.0,0.03930056648717945,0.2672612419124244,11.0,9.0,0.06729152454502191,0.2672612419124244,11.0,9.0,0.06729152454502191,0.2672612419124244,11.0,9.0,0.06729152454502191,0.2672612419124244,13.0,4.0,0.09351973943810585,0.2672612419124244,11.0,9.0,0.06729152454502191,0.2672612419124244,6.0,13.0,0.03930056648717945,0.2672612419124244,6.0,13.0,0.03930056648717945,0.2672612419124244,13.0,13.0,0.106433544149987,0.2672612419124244,11.0,9.0,0.06729152454502191,0.2672612419124244,13.0,4.0,0.09351973943810585,0.2672612419124244
2025-01-07,11.0,11.0,0.06487858633148834,0.2672612419124244,13.0,13.0,0.1010069915794276,0.2672612419124244,13.0,13.0,0.1010069915794276,0.2672612419124244,11.0,11.0,0.06487858633148834,0.2672612419124244,11.0,11.0,0.06487858633148834,0.2672612419124244,11.0,11.0,0.06487858633148834,0.2672612419124244,11.0,11.0,0.06487858633148834,0.2672612419124244,13.0,4.0,0.08875160286441254,0.2672612419124244,11.0,11.0,0.06487858633148834,0.2672612419124244,4.0,13.0,0.03266285760623686,0.2672612419124244,4.0,13.0,0.03266285760623686,0.2672612419124244,13.0,13.0,0.10100699157942758,0.2672612419124244,11.0,11.0,0.06487858633148834,0.2672612419124244,13.0,4.0,0.08875160286441255,0.2672612419124244
2025-01-08,13.0,7.0,0.09297275757622156,0.2672612419124244,13.0,13.0,0.09786354026543442,0.2672612419124244,13.0,13.0,0.09786354026543442,0.2672612419124244,13.0,7.0,0.09297275757622156,0.2672612419124244,13.0,7.0,0.09297275757622156,0.2672612419124244,8.0,11.0,0.04438479728459547,0.2672612419124244,8.0,11.0,0.04438479728459547,0.2672612419124244,13.0,7.0,0.09297275757622157,0.2672612419124244,4.0,13.0,0.032003201092103514,0.2672612419124244,4.0,13.0,0.032003201092103514,0.2672612419124244,8.0,11.0,0.04438479728459547,0.2672612419124244,13.0,13.0,0.09786354026543444,0.2672612419124244,8.0,11.0,0.04438479728459547,0.2672612419124244,13.0,7.0,0.09297275757622157,0.2672612419124244
2025-01-09,13.0,6.0,0.09455490427284356,0.2672612419124244,13.0,13.0,0.10132509213790636,0.2672612419124244,13.0,13.0,0.10132509213790636,0.2672612419124244,13.0,6.0,0.09455490427284356,0.2672612419124244,9.0,11.0,0.050469114147623145,0.2672612419124244,9.0,11.0,0.050469114147623145,0.2672612419124244,9.0,11.0,0.050469114147623145,0.2672612419124244,13.0,6.0,0.09455490427284358,0.2672612419124244,4.0,13.0,0.0327297678783955,0.2672612419124244,4.0,13.0,0.0327297678783955,0.2672612419124244,9.0,11.0,0.05046911414762314,0.2672612419124244,13.0,13.0,0.10132509213790636,0.2672612419124244,9.0,11.0,0.05046911414762314,0.2672612419124244,13.0,6.0,0.09455490427284356,0.2672612419124244
2025-01-10,13.0,6.0,0.09676876720160425,0.2672612419124244,13.0,13.0,0.10369744616497531,0.2672612419124244,13.0,13.0,0.10369744616497531,0.2672612419124244,13.0,6.0,0.09676876720160425,0.2672612419124244,6.0,12.0,0.038509471737355666,0.2672612419124244,9.0,9.0,0.05084050704646443,0.2672612419124244,9.0,9.0,0.05084050704646443,0.2672612419124244,13.0,6.0,0.09676876720160425,0.2672612419124244,4.0,13.0,0.03358570570594011,0.2672612419124244,6.0,13.0,0.03870642237861229,0.2672612419124244,6.0,12.0,0.038509471737355666,0.2672612419124244,13.0,13.0,0.10369744616497531,0.2672612419124244,9.0,9.0,0.05084050704646443,0.2672612419124244,13.0,6.0,0.09676876720160425,0.2672612419124244
2025-01-11,13.0,6.0,0.09790667025710735,0.2672612419124244,13.0,13.0,0.10491683670099687,0.2672612419124244,13.0,13.0,0.10491683670099687,0.2672612419124244,13.0,6.0,0.09790667025710735,0.2672612419124244,5.0,13.0,0.036001996366716575,0.2672612419124244,9.0,8.0,0.05088931080405642,0.2672612419124244,9.0,8.0,0.05088931080405642,0.2672612419124244,13.0,6.0,0.09790667025710735,0.2672612419124244,5.0,13.0,0.036001996366716575,0.2672612419124244,5.0,13.0,0.036001996366716575,0.2672612419124244,7.0,10.0,0.041919099080158735,0.2672612419124244,13.0,13.0,0.10491683670099687,0.2672612419124244,7.0,10.0,0.041919099080158735,0.2672612419124244,13.0,6.0,0.09790667025710734,0.2672612419124244
2025-01-12,13.0,5.0,0.1074571151453783,0.2672612419124244,9.0,13.0,0.04942232164483751,0.2672612419124244,13.0,13.0,0.11800889578184028,0.2672612419124244,9.0,8.0,0.0475966474251162,0.2672612419124244,6.0,13.0,0.03680078444104713,0.2672612419124244,13.0,5.0,0.10745711514537831,0.2672612419124244,9.0,8.0,0.0475966474251162,0.2672612419124244,13.0,5.0,0.10745711514537831,0.2672612419124244,7.0,13.0,0.03992881570228672,0.2672612419124244,6.0,13.0,0.03680078444104713,0.2672612419124244,6.0,13.0,0.03680078444104713,0.2672612419124244,13.0,13.0,0.11800889578184028,0.2672612419124244,7.0,10.0,0.03920696233430835,0.2672612419124244,13.0,5.0,0.10745711514537831,0.2672612419124244
2025-01-13,10.0,7.0,0.05061272965639094,0.2672612419124244,8.0,13.0,0.041737815861405236,0.2672612419124244,10.0,13.0,0.05327520379488664,0.2672612419124244,8.0,12.0,0.0415254405543563,0.2672612419124244,8.0,13.0,0.041737815861405236,0.2672612419124244,13.0,3.0,0.13098051636409408,0.2672612419124244,10.0,7.0,0.05061272965639094,0.2672612419124244,13.0,3.0,0.13098051636409408,0.2672612419124244,10.0,13.0,0.05327520379488664,0.2672612419124244,8.0,12.0,0.0415254405543563,0.2672612419124244,5.0,13.0,0.0334551788864967,0.2672612419124244,13.0,13.0,0.1577754517327863,0.2672612419124244,8.0,12.0,0.0415254405543563,0.2672612419124244,13.0,3.0,0.13098051636409408,0.2672612419124244
2025-01-14,9.0,11.0,0.04888492344505777,0.2672612419124244,9.0,13.0,0.04943040616678261,0.2672612419124244,11.0,13.0,0.06967882061278213,0.2672612419124244,9.0,11.0,0.04888492344505777,0.2672612419124244,9.0,13.0,0.04943040616678261,0.2672612419124244,13.0,2.0,0.1291041770513954,0.2672612419124244,11.0,5.0,0.06344853924478228,0.2672612419124244,11.0,5.0,0.06344853924478228,0.2672612419124244,9.0,13.0,0.04943040616678261,0.2672612419124244,6.0,13.0,0.03879349309314816,0.2672612419124244,6.0,13.0,0.03879349309314816,0.2672612419124244,13.0,13.0,0.17268277177304509,0.2672612419124244,9.0,11.0,0.04888492344505777,0.2672612419124244,13.0,2.0,0.12910417705139537,0.2672612419124244
2025-01-15,8.0,13.0,0.04758433550812105,0.2672612419124244,8.0,13.0,0.04758433550812105,0.2672612419124244,13.0,13.0,0.12788098306334006,0.2672612419124244,10.0,8.0,0.056722430242970724,0.2672612419124244,10.0,13.0,0.0588981670846016,0.2672612419124244,13.0,3.0,0.10616296400143878,0.2672612419124244,10.0,8.0,0.056722430242970724,0.2672612419124244,11.0,4.0,0.0627492336746924,0.2672612419124244,10.0,13.0,0.0588981670846016,0.2672612419124244,8.0,13.0,0.04758433550812105,0.2672612419124244,8.0,13.0,0.04758433550812105,0.2672612419124244,13.0,13.0,0.12788098306334006,0.2672612419124244,8.0,13.0,0.04758433550812105,0.2672612419124244,13.0,3.0,0.10616296400143878,0.2672612419124244
2025-01-16,8.0,13.0,0.04843079268365977,0.2672612419124244,11.0,13.0,0.06331016603104954,0.2672612419124244,13.0,13.0,0.11336929610103419,0.2672612419124244,11.0,10.0,0.062165598850481105,0.2672612419124244,11.0,13.0,0.06331016603104954,0.2672612419124244,13.0,3.0,0.09411578453565549,0.2672612419124244,11.0,10.0,0.062165598850481105,0.2672612419124244,11.0,10.0,0.062165598850481105,0.2672612419124244,11.0,13.0,0.06331016603104955,0.2672612419124244,8.0,13.0,0.04843079268365977,0.2672612419124244,11.0,13.0,0.06331016603104955,0.2672612419124244,13.0,13.0,0.11336929610103418,0.2672612419124244,8.0,13.0,0.04843079268365977,0.2672612419124244,13.0,3.0,0.09411578453565546,0.2672612419124244
2025-01-17,9.0,13.0,0.05254856270441763,0.2672612419124244,11.0,13.0,0.062311735070679906,0.2672612419124244,11.0,13.0,0.062311735070679906,0.2672612419124244,11.0,10.0,0.06118521518226504,0.2672612419124244,13.0,13.0,0.11158119832113879,0.2672612419124244,13.0,3.0,0.09263140476327,0.2672612419124244,11.0,10.0,0.06118521518226504,0.2672612419124244,9.0,13.0,0.05254856270441763,0.2672612419124244,11.0,13.0,0.062311735070679906,0.2672612419124244,11.0,13.0,0.062311735070679906,0.2672612419124244,11.0,13.0,0.062311735070679906,0.2672612419124244,13.0,13.0,0.1115811983211388,0.2672612419124244,9.0,13.0,0.05254856270441763,0.2672612419124244,13.0,3.0,0.09263140476327,0.2672612419124244
2025-01-18,10.0,13.0,0.056461466543666815,0.2672612419124244,11.0,13.0,0.061793970041634776,0.2672612419124244,11.0,13.0,0.061793970041634776,0.2672612419124244,10.0,13.0,0.056461466543666815,0.2672612419124244,13.0,13.0,0.11065391404898431,0.2672612419124244,13.0,3.0,0.0918616278923114,0.2672612419124244,11.0,9.0,0.06015319973456772,0.2672612419124244,10.0,13.0,0.056461466543666815,0.2672612419124244,11.0,13.0,0.061793970041634776,0.2672612419124244,11.0,13.0,0.061793970041634776,0.2672612419124244,11.0,13.0,0.061793970041634776,0.2672612419124244,13.0,13.0,0.11065391404898431,0.2672612419124244,10.0,13.0,0.056461466543666815,0.2672612419124244,13.0,3.0,0.0918616278923114,0.2672612419124244
2025-01-19,10.0,13.0,0.057774690475023406,0.2672612419124244,11.0,13.0,0.06268551785976882,0.2672612419124244,11.0,13.0,0.06268551785976882,0.2672612419124244,10.0,13.0,0.057774690475023406,0.2672612419124244,13.0,13.0,0.08836395356950288,0.2672612419124244,13.0,5.0,0.08046289642804627,0.2672612419124244,11.0,10.0,0.06155225000175066,0.2672612419124244,11.0,13.0,0.06268551785976884,0.2672612419124244,11.0,13.0,0.06268551785976884,0.2672612419124244,13.0,13.0,0.08836395356950288,0.2672612419124244,13.0,13.0,0.08836395356950288,0.2672612419124244,13.0,13.0,0.08836395356950288,0.2672612419124244,10.0,13.0,0.057774690475023406,0.2672612419124244,13.0,5.0,0.08046289642804626,0.2672612419124244
2025-01-20,10.0,13.0,0.05858021486516403,0.2672612419124244,11.0,13.0,0.0635593943160261,0.2672612419124244,11.0,13.0,0.0635593943160261,0.2672612419124244,10.0,13.0,0.05858021486516403,0.2672612419124244,13.0,13.0,0.09016734269748135,0.2672612419124244,12.0,5.0,0.06771518173520104,0.2672612419124244,11.0,10.0,0.0624103529042887,0.2672612419124244,11.0,13.0,0.0635593943160261,0.2672612419124244,11.0,13.0,0.0635593943160261,0.2672612419124244,13.0,13.0,0.09016734269748135,0.2672612419124244,13.0,13.0,0.09016734269748135,0.2672612419124244,13.0,13.0,0.09016734269748135,0.2672612419124244,10.0,13.0,0.05858021486516403,0.2672612419124244,13.0,4.0,0.07922687271098877,0.2672612419124244
2025-01-21,10.0,13.0,0.05838385184911394,0.2672612419124244,10.0,13.0,0.05838385184911394,0.2672612419124244,12.0,13.0,0.07056202692412872,0.2672612419124244,10.0,13.0,0.05838385184911394,0.2672612419124244,13.0,13.0,0.08555647163858236,0.2672612419124244,12.0,9.0,0.0686884615279726,0.2672612419124244,12.0,9.0,0.0686884615279726,0.2672612419124244,12.0,13.0,0.07056202692412872,0.2672612419124244,12.0,13.0,0.07056202692412872,0.2672612419124244,13.0,13.0,0.08555647163858239,0.2672612419124244,13.0,13.0,0.08555647163858239,0.2672612419124244,13.0,13.0,0.08555647163858239,0.2672612419124244,10.0,13.0,0.05838385184911394,0.2672612419124244,13.0,4.0,0.0751757022208837,0.2672612419124244
2025-01-22,11.0,13.0,0.0628250551415402,0.2672612419124244,11.0,13.0,0.0628250551415402,0.2672612419124244,12.0,13.0,0.06875851883683858,0.2672612419124244,12.0,13.0,0.06875851883683858,0.2672612419124244,13.0,13.0,0.08336965345526877,0.2672612419124244,11.0,13.0,0.0628250551415402,0.2672612419124244,12.0,9.0,0.06693283769982368,0.2672612419124244,12.0,13.0,0.06875851883683858,0.2672612419124244,12.0,13.0,0.06875851883683858,0.2672612419124244,13.0,13.0,0.08336965345526877,0.2672612419124244,13.0,13.0,0.08336965345526877,0.2672612419124244,13.0,13.0,0.08336965345526877,0.2672612419124244,11.0,13.0,0.0628250551415402,0.2672612419124244,13.0,4.0,0.07325425256558633,0.2672612419124244
2025-01-23,11.0,13.0,0.06278244373843202,0.2672612419124244,11.0,13.0,0.06278244373843202,0.2672612419124244,12.0,13.0,0.06945304069092813,0.2672612419124244,12.0,13.0,0.06945304069092813,0.2672612419124244,13.0,13.0,0.08421176177888905,0.2672612419124244,11.0,13.0,0.06278244373843202,0.2672612419124244,12.0,8.0,0.06688742647842963,0.2672612419124244,12.0,13.0,0.06945304069092813,0.2672612419124244,11.0,13.0,0.06278244373843202,0.2672612419124244,13.0,13.0,0.08421176177888902,0.2672612419124244,13.0,13.0,0.08421176177888902,0.2672612419124244,13.0,13.0,0.08421176177888902,0.2672612419124244,11.0,13.0,0.06278244373843202,0.2672612419124244,13.0,4.0,0.07399418564106995,0.2672612419124244
2025-01-24,11.0,13.0,0.0628250551415402,0.2672612419124244,12.0,9.0,0.0669328376998237,0.2672612419124244,12.0,13.0,0.06875851883683859,0.2672612419124244,13.0,13.0,0.08044742653158274,0.2672612419124244,13.0,13.0,0.08044742653158274,0.2672612419124244,12.0,13.0,0.06875851883683858,0.2672612419124244,11.0,13.0,0.0628250551415402,0.2672612419124244,12.0,13.0,0.06875851883683859,0.2672612419124244,11.0,13.0,0.0628250551415402,0.2672612419124244,13.0,13.0,0.08044742653158275,0.2672612419124244,13.0,13.0,0.08044742653158275,0.2672612419124244,13.0,13.0,0.08044742653158275,0.2672612419124244,11.0,13.0,0.0628250551415402,0.2672612419124244,13.0,5.0,0.07325425256558635,0.2672612419124244
2025-01-25,10.0,13.0,0.05751863215953453,0.2672612419124244,13.0,9.0,0.07555003491569348,0.2672612419124244,10.0,13.0,0.05751863215953453,0.2672612419124244,13.0,13.0,0.0776107666592545,0.2672612419124244,13.0,13.0,0.0776107666592545,0.2672612419124244,13.0,13.0,0.0776107666592545,0.2672612419124244,10.0,13.0,0.057518632159534525,0.2672612419124244,13.0,13.0,0.0776107666592545,0.2672612419124244,13.0,9.0,0.07555003491569347,0.2672612419124244,13.0,13.0,0.0776107666592545,0.2672612419124244,13.0,13.0,0.0776107666592545,0.2672612419124244,13.0,13.0,0.0776107666592545,0.2672612419124244,10.0,13.0,0.05751863215953453,0.2672612419124244,13.0,9.0,0.07555003491569347,0.2672612419124244
2025-01-26,10.0,13.0,0.057774690475023385,0.2672612419124244,13.0,10.0,0.07415934761928104,0.2672612419124244,10.0,13.0,0.057774690475023385,0.2672612419124244,13.0,13.0,0.07552473571463585,0.2672612419124244,13.0,13.0,0.07552473571463585,0.2672612419124244,13.0,13.0,0.07552473571463585,0.2672612419124244,13.0,13.0,0.07552473571463585,0.2672612419124244,13.0,13.0,0.07552473571463585,0.2672612419124244,13.0,10.0,0.07415934761928106,0.2672612419124244,13.0,13.0,0.07552473571463586,0.2672612419124244,13.0,13.0,0.07552473571463586,0.2672612419124244,13.0,13.0,0.07552473571463586,0.2672612419124244,10.0,13.0,0.05777469047502339,0.2672612419124244,13.0,10.0,0.07415934761928106,0.2672612419124244
2025-01-27,10.0,13.0,0.05864146463104114,0.2672612419124244,12.0,11.0,0.0677076583922948,0.2672612419124244,10.0,13.0,0.05864146463104114,0.2672612419124244,13.0,13.0,0.08786103433227298,0.2672612419124244,12.0,13.0,0.06846317453906593,0.2672612419124244,12.0,13.0,0.06846317453906593,0.2672612419124244,13.0,13.0,0.08786103433227298,0.2672612419124244,12.0,13.0,0.06846317453906593,0.2672612419124244,13.0,3.0,0.07293960372211371,0.2672612419124244,13.0,13.0,0.08786103433227298,0.2672612419124244,12.0,13.0,0.06846317453906593,0.2672612419124244,12.0,13.0,0.06846317453906593,0.2672612419124244,12.0,13.0,0.06846317453906593,0.2672612419124244,12.0,11.0,0.0677076583922948,0.2672612419124244
2025-01-28,11.0,13.0,0.06282505514154017,0.2672612419124244,12.0,9.0,0.06693283769982367,0.2672612419124244,11.0,13.0,0.06282505514154017,0.2672612419124244,13.0,13.0,0.07849927524912535,0.2672612419124244,12.0,13.0,0.06875851883683855,0.2672612419124244,12.0,13.0,0.06875851883683855,0.2672612419124244,13.0,13.0,0.07849927524912535,0.2672612419124244,13.0,13.0,0.07849927524912535,0.2672612419124244,13.0,6.0,0.0732542525655863,0.2672612419124244,13.0,13.0,0.07849927524912535,0.2672612419124244,13.0,13.0,0.07849927524912535,0.2672612419124244,11.0,13.0,0.06282505514154016,0.2672612419124244,13.0,13.0,0.07849927524912535,0.2672612419124244,11.0,13.0,0.06282505514154016,0.2672612419124244
2025-01-29,11.0,13.0,0.06241533233468522,0.2672612419124244,13.0,9.0,0.07343151344943503,0.2672612419124244,11.0,13.0,0.06241533233468522,0.2672612419124244,13.0,13.0,0.07543445547029864,0.2672612419124244,13.0,13.0,0.07543445547029864,0.2672612419124244,13.0,13.0,0.07543445547029864,0.2672612419124244,13.0,13.0,0.07543445547029864,0.2672612419124244,13.0,13.0,0.07543445547029864,0.2672612419124244,13.0,9.0,0.07343151344943503,0.2672612419124244,13.0,13.0,0.07543445547029864,0.2672612419124244,13.0,13.0,0.07543445547029864,0.2672612419124244,11.0,13.0,0.06241533233468522,0.2672612419124244,13.0,13.0,0.07543445547029864,0.2672612419124244,11.0,13.0,0.06241533233468522,0.2672612419124244
2025-01-30,13.0,13.0,0.07142857142857142,0.2672612419124244,13.0,13.0,0.07142857142857142,0.2672612419124244,13.0,13.0,0.07142857142857142,0.2672612419124244,13.0,13.0,0.07142857142857142,0.2672612419124244,13.0,13.0,0.07142857142857142,0.2672612419124244,13.0,13.0,0.07142857142857142,0.2672612419124244,13.0,13.0,0.07142857142857142,0.2672612419124244,13.0,13.0,0.07142857142857142,0.2672612419124244,13.0,13.0,0.07142857142857142,0.2672612419124244,13.0,13.0,0.07142857142857142,0.2672612419124244,13.0,13.0,0.07142857142857142,0.2672612419124244,13.0,13.0,0.07142857142857142,0.2672612419124244,13.0,13.0,0.07142857142857142,0.2672612419124244,13.0,13.0,0.07142857142857142,0.2672612419124244
